id,player,position,points,pos_rank_avg_score,pos_rank,vbd,pos_rank_vbd,point_var,vbd_var
13326,Alex Armah,RB,12.457333333333333,0.8666666666666666,157,-168.17886666666664,-162.06666666666666,-11.590666666666666,6.112199999999973
12040,Keith Smith,RB,12.1015,0.7666666666666666,158,-168.5347,-162.16666666666666,-11.334833333333332,6.368033333333329
10378,Anthony Sherman,RB,10.0715,1.15,159,-170.56469999999996,-161.15000000000003,-8.9215,9.414699999999925
14319,Andrew Beck,RB,8.469999999999999,0.95,160,-172.16619999999998,-161.35000000000002,-7.519999999999999,10.816199999999952
13816,Trenton Cannon,RB,7.638999999999999,0.65,161,-172.99719999999996,-161.65000000000003,-6.988999999999999,11.34719999999993
14818,Xavier Jones,RB,7.23,0.5999999999999999,162,-173.40619999999998,-161.70000000000002,-6.630000000000001,11.706199999999967
12845,Dwayne Washington,RB,6.653666666666666,-0.5,163,-173.98253333333332,-162.8,-7.153666666666666,11.18253333333331
10368,Taiwan Jones,RB,4.7775,-0.65,164,-175.85869999999997,-162.95000000000002,-5.4275,12.908699999999953
13133,Samaje Perine,RB,3.5400000000000005,-1.0499999999999998,165,-177.09619999999998,-163.35000000000002,-4.59,13.74619999999996
12325,Michael Burton,RB,3.466,0.6,166,-177.17019999999997,-161.20000000000002,-2.866,15.970199999999949
12652,Michael Thomas,WR,335.06983333333335,341.58000000000004,1,109.78799999999998,142.40000000000003,6.5101666666666915,32.61200000000005
11675,Davante Adams,WR,300.413,317.86,2,75.13116666666664,118.68000000000002,17.447000000000003,43.54883333333338
10271,Julio Jones,WR,284.9185,304.72,3,59.63666666666663,105.54000000000002,19.801500000000033,45.90333333333339
11232,DeAndre Hopkins,WR,272.4343333333333,297.116,4,47.15249999999995,97.93600000000002,24.681666666666672,50.783500000000075
12801,Tyreek Hill,WR,267.96216666666663,289.46,5,42.680333333333266,90.28000000000002,21.497833333333347,47.59966666666675
13163,Chris Godwin,WR,254.50933333333336,279.88,6,29.227499999999992,80.7,25.370666666666637,51.47250000000001
13277,Kenny Golladay,WR,248.79666666666668,270.736,7,23.514833333333314,71.55600000000001,21.93933333333331,48.0411666666667
13635,NA,WR,244.97039999999998,264.15999999999997,8,19.688566666666617,64.98,19.189599999999984,45.29143333333339
13635,D.J. Moore,WR,244.97039999999998,257.532,9,19.688566666666617,58.352000000000004,12.561599999999999,38.66343333333339
11228,Robert Woods,WR,241.74450000000002,250.96,10,16.46266666666665,51.780000000000015,9.215499999999992,35.317333333333366
13164,Cooper Kupp,WR,241.17733333333334,249.62,11,15.89549999999997,50.44000000000001,8.442666666666668,34.54450000000004
11678,Allen Robinson,WR,239.57966666666667,244.54,12,14.297833333333301,45.360000000000014,4.960333333333324,31.062166666666712
11671,Mike Evans,WR,239.35766666666666,237.52,13,14.075833333333293,38.34000000000001,-1.8376666666666495,24.264166666666718
11938,Adam Thielen,WR,239.292,235.68,14,14.010166666666635,36.500000000000014,-3.6119999999999948,22.48983333333338
13156,JuJu Smith-Schuster,WR,238.0236,232.34799999999998,15,12.74176666666662,33.168000000000006,-5.675600000000003,20.426233333333386
11679,Odell Beckham,WR,236.2348333333333,223.26,16,10.952999999999946,24.080000000000013,-12.974833333333322,13.127000000000066
11679,Odell Beckham Jr.,WR,236.2348333333333,220.76,17,10.952999999999946,21.580000000000013,-15.474833333333322,10.627000000000066
12175,Amari Cooper,WR,236.0025,216.404,18,10.72066666666663,17.224000000000007,-19.5985,6.5033333333333765
13629,Calvin Ridley,WR,232.3158333333333,214.792,19,7.033999999999935,15.612000000000013,-17.5238333333333,8.578000000000078
11222,Keenan Allen,WR,232.2506,211.30800000000002,20,6.968766666666625,12.12800000000002,-20.94259999999997,5.159233333333395
13630,Courtland Sutton,WR,228.035,208.68,21,2.7531666666666297,9.500000000000005,-19.35499999999999,6.746833333333376
14104,NA,WR,225.28183333333337,205.08,22,0,5.900000000000011,-20.201833333333354,5.900000000000011
14104,A.J. Brown,WR,225.28183333333337,202.424,23,0,3.2440000000000055,-22.85783333333336,3.2440000000000055
14104,AJ Brown,WR,225.28183333333337,199.17999999999998,24,0,0,-26.10183333333339,0
12187,Tyler Lockett,WR,223.9058,194.476,25,-1.3760333333333676,-4.703999999999985,-29.4298,-3.327966666666617
12176,DeVante Parker,WR,223.6384,191.928,26,-1.6434333333333768,-7.251999999999993,-31.710399999999993,-5.608566666666616
10729,NA,WR,218.6744,190.54,27,-6.6074333333333755,-8.639999999999992,-28.1344,-2.0325666666666162
10729,T.Y. Hilton,WR,218.6744,188.72,28,-6.6074333333333755,-10.459999999999997,-29.954399999999993,-3.852566666666622
10729,T Y Hilton,WR,218.6744,187.72,29,-6.6074333333333755,-11.45999999999999,-30.954399999999993,-4.852566666666615
14109,Terry McLaurin,WR,215.4116,186.56,30,-9.870233333333374,-12.619999999999987,-28.85159999999999,-2.7497666666666127
12186,Stefon Diggs,WR,215.033,183.88,31,-10.24883333333338,-15.299999999999988,-31.15299999999999,-5.051166666666608
13668,NA,WR,214.7428,181.96,32,-10.539033333333379,-17.219999999999988,-32.78279999999998,-6.68096666666661
13668,D.J. Chark,WR,214.7428,179.26,33,-10.539033333333379,-19.919999999999987,-35.4828,-9.380966666666609
14102,DK Metcalf,WR,212.88275,176.44,34,-12.39908333333338,-22.73999999999999,-36.44274999999999,-10.340916666666612
14102,D.K. Metcalf,WR,212.88275,172.45999999999998,35,-12.39908333333338,-26.72,-40.42275000000001,-14.32091666666662
9662,Julian Edelman,WR,211.68019999999999,169.28,36,-13.601633333333382,-29.899999999999988,-42.400199999999984,-16.298366666666606
11680,Jarvis Landry,WR,207.03300000000002,168.04,37,-18.24883333333335,-31.139999999999997,-38.99300000000002,-12.891166666666646
12650,Tyler Boyd,WR,205.62939999999998,166.5,38,-19.65243333333339,-32.67999999999999,-39.129399999999976,-13.027566666666601
10261,NA,WR,203.27440000000001,164.24,39,-22.007433333333353,-34.93999999999998,-39.034400000000005,-12.93256666666663
10261,A.J. Green,WR,203.27440000000001,162.776,40,-22.007433333333353,-36.40399999999998,-40.498400000000004,-14.39656666666663
14105,Marquise Brown,WR,202.95999999999998,159.46,41,-22.321833333333387,-39.71999999999999,-43.49999999999997,-17.398166666666604
13646,Michael Gallup,WR,199.5396,157.12,42,-25.74223333333336,-42.059999999999995,-42.4196,-16.317766666666635
13633,Christian Kirk,WR,190.45899999999997,154.6,43,-34.82283333333339,-44.57999999999999,-35.85899999999998,-9.757166666666599
10738,Marvin Jones,WR,188.915,153.72,44,-36.366833333333375,-45.45999999999999,-35.19499999999999,-9.093166666666612
12647,Will Fuller,WR,188.37259999999998,151.24,45,-36.90923333333339,-47.93999999999998,-37.13259999999997,-11.030766666666594
12184,Jamison Crowder,WR,187.7364,148.76,46,-37.545433333333364,-50.41999999999999,-38.97640000000001,-12.874566666666624
11674,Brandin Cooks,WR,187.6714,146.98,47,-37.61043333333336,-52.199999999999996,-40.691400000000016,-14.589566666666634
12658,Sterling Shepard,WR,184.4942,144.9,48,-40.78763333333336,-54.27999999999999,-39.5942,-13.492366666666626
14208,Diontae Johnson,WR,181.666,143.52,49,-43.61583333333337,-55.65999999999998,-38.14599999999999,-12.044166666666612
14136,Deebo Samuel,WR,174.85320000000002,139.504,50,-50.42863333333335,-59.67599999999999,-35.349200000000025,-9.247366666666636
11783,John Brown,WR,173.17559999999997,138.22,51,-52.10623333333339,-60.959999999999994,-34.955599999999976,-8.853766666666601
14834,Henry Ruggs,WR,172.34640000000002,135.84,52,-52.93543333333335,-63.33999999999999,-36.50640000000001,-10.40456666666664
14834,Henry Ruggs III,WR,172.34640000000002,134.92,53,-52.93543333333335,-64.25999999999999,-37.42640000000003,-11.324566666666641
9918,Emmanuel Sanders,WR,171.4364,133.76,54,-53.845433333333375,-65.41999999999999,-37.6764,-11.574566666666612
14126,Preston Williams,WR,170.46375,132.42000000000002,55,-54.81808333333336,-66.75999999999999,-38.04374999999999,-11.941916666666629
13639,Anthony Miller,WR,164.9796,129.46,56,-60.30223333333336,-69.71999999999998,-35.5196,-9.417766666666623
9831,Golden Tate,WR,163.0988,126.984,57,-62.183033333333356,-72.19599999999998,-36.11480000000002,-10.012966666666628
14833,Jerry Jeudy,WR,159.2892,124.8,58,-65.99263333333337,-74.38,-34.4892,-8.387366666666622
13154,Mike Williams,WR,159.24675000000002,122.46000000000001,59,-66.03508333333335,-76.71999999999998,-36.78675000000001,-10.684916666666638
14832,CeeDee Lamb,WR,159.12560000000002,120.504,60,-66.15623333333335,-78.67599999999999,-38.621600000000015,-12.51976666666664
14836,Justin Jefferson,WR,158.6012,118.14,61,-66.68063333333336,-81.03999999999999,-40.461200000000005,-14.35936666666663
9075,DeSean Jackson,WR,155.0592,116.44,62,-70.22263333333336,-82.74,-38.619200000000006,-12.517366666666632
14122,Darius Slayton,WR,155.01333333333332,115.44,63,-70.26850000000005,-83.74,-39.57333333333332,-13.47149999999995
12930,Robby Anderson,WR,154.12539999999998,113.928,64,-71.15643333333338,-85.252,-40.19739999999999,-14.095566666666613
11670,Sammy Watkins,WR,153.9866,113,65,-71.29523333333336,-86.17999999999999,-40.98660000000001,-14.884766666666636
14613,Steven Sims,WR,152,109.2,66,-73.28183333333337,-89.97999999999999,-42.8,-16.698166666666623
13632,Allen Lazard,WR,151.95475,107.48,67,-73.32708333333338,-91.69999999999999,-44.474749999999986,-18.37291666666661
13157,Curtis Samuel,WR,151.68599999999998,105.3,68,-73.59583333333339,-93.88,-46.38599999999998,-20.284166666666607
14842,Michael Pittman,WR,151.1468,104.7,69,-74.13503333333335,-94.47999999999999,-46.44680000000001,-20.344966666666636
14842,Michael Pittman Jr.,WR,151.1468,104.04,70,-74.13503333333335,-95.13999999999999,-47.10680000000001,-21.004966666666633
12197,Breshad Perriman,WR,149.8666,102.7,71,-75.41523333333336,-96.47999999999999,-47.1666,-21.064766666666628
10973,Cole Beasley,WR,146.98260000000002,101.5,72,-78.29923333333335,-97.67999999999999,-45.48260000000002,-19.380766666666645
14839,Jalen Reagor,WR,144.893,100.428,73,-80.38883333333337,-98.75199999999998,-44.465,-18.363166666666615
14123,Hunter Renfrow,WR,144.51075,98.98,74,-80.77108333333337,-100.19999999999999,-45.53075,-19.428916666666623
14101,N'Keal Harry,WR,142.2816,97.9,75,-83.00023333333337,-101.27999999999999,-44.38159999999999,-18.279766666666617
13153,Corey Davis,WR,141.845,97.07600000000001,76,-83.43683333333337,-102.10399999999998,-44.76899999999999,-18.667166666666617
14844,Bryan Edwards,WR,138.7938,95.44,77,-86.48803333333336,-103.74,-43.35380000000001,-17.251966666666632
9308,Danny Amendola,WR,137.18779999999998,94.03999999999999,78,-88.09403333333339,-105.13999999999999,-43.14779999999999,-17.0459666666666
14840,Brandon Aiyuk,WR,136.2546,91.492,79,-89.02723333333336,-107.68799999999999,-44.762600000000006,-18.660766666666632
13158,Dede Westbrook,WR,131.4722,90.56,80,-93.80963333333338,-108.61999999999999,-40.912199999999984,-14.81036666666661
14113,Mecole Hardman,WR,130.5618,88.68,81,-94.72003333333336,-110.49999999999999,-41.8818,-15.779966666666624
7393,Larry Fitzgerald,WR,130.3586,87.89999999999999,82,-94.92323333333337,-111.27999999999999,-42.458600000000004,-16.356766666666616
10308,Randall Cobb,WR,126.87819999999999,86.72,83,-98.40363333333337,-112.46,-40.158199999999994,-14.05636666666662
14112,Parris Campbell,WR,118.6098,85.38,84,-106.67203333333336,-113.8,-33.22980000000001,-7.127966666666637
14835,Tee Higgins,WR,117.60974999999999,84.14,85,-107.67208333333338,-115.03999999999999,-33.46974999999999,-7.367916666666616
14838,NA,WR,116.955,82.4,86,-108.32683333333337,-116.77999999999999,-34.55499999999999,-8.453166666666618
14838,Laviska Shenault Jr.,WR,116.955,81.16,87,-108.32683333333337,-118.01999999999998,-35.795,-9.693166666666613
14838,Laviska Shenault,WR,116.955,79.74000000000001,88,-108.32683333333337,-119.43999999999998,-37.21499999999999,-11.113166666666615
10960,Josh Gordon,WR,112.30000000000001,77.82,89,-112.98183333333336,-121.35999999999999,-34.48000000000002,-8.37816666666663
14846,Denzel Mims,WR,110.9536,76.06,90,-114.32823333333337,-123.11999999999999,-34.89359999999999,-8.791766666666618
10722,Alshon Jeffery,WR,109.4312,75.04,91,-115.85063333333336,-124.13999999999999,-34.3912,-8.289366666666623
13631,James Washington,WR,108.6016,73.08800000000001,92,-116.68023333333336,-126.09199999999998,-35.5136,-9.411766666666622
12257,Chris Conley,WR,106.1782,72.14,93,-119.10363333333336,-127.03999999999999,-34.0382,-7.936366666666629
12505,Adam Humphries,WR,104.6562,70.84,94,-120.62563333333337,-128.33999999999997,-33.816199999999995,-7.714366666666606
11227,Kenny Stills,WR,101.38300000000001,70.04,95,-123.89883333333336,-129.14,-31.343000000000004,-5.241166666666629
13155,John Ross,WR,98.8684,67.03999999999999,96,-126.41343333333337,-132.14,-31.828400000000002,-5.7265666666666135
12814,Jakeem Grant,WR,98.81475,65.78,97,-126.46708333333336,-133.39999999999998,-33.03475,-6.932916666666614
13418,Kendrick Bourne,WR,96.639,65.4,98,-128.64283333333339,-133.78,-31.23899999999999,-5.137166666666616
14841,Chase Claypool,WR,96.57159999999999,64.06,99,-128.71023333333338,-135.12,-32.51159999999999,-6.409766666666627
13168,Josh Reynolds,WR,94.52,62.82,100,-130.76183333333336,-136.35999999999999,-31.699999999999996,-5.5981666666666285
14125,Miles Boykin,WR,93.16025000000002,61.54,101,-132.12158333333335,-137.64,-31.62025000000002,-5.5184166666666385
14858,Van Jefferson,WR,92.4376,60.56,102,-132.84423333333336,-138.61999999999998,-31.8776,-5.7757666666666125
13809,Russell Gage,WR,92.028,59.36,103,-133.25383333333338,-139.82,-32.668000000000006,-6.566166666666618
13645,Tre'Quan Smith,WR,91.9232,58.2,104,-133.3586333333334,-140.98,-33.72319999999999,-7.621366666666603
12181,Nelson Agholor,WR,87.88399999999999,57.16,105,-137.39783333333338,-142.01999999999998,-30.72399999999999,-4.622166666666601
14837,NA,WR,86.61760000000001,54.98,106,-138.66423333333336,-144.2,-31.637600000000013,-5.535766666666632
14837,KJ Hamler,WR,86.61760000000001,54.42,107,-138.66423333333336,-144.76,-32.19760000000001,-6.095766666666634
14837,K.J. Hamler,WR,86.61760000000001,53.78,108,-138.66423333333336,-145.39999999999998,-32.83760000000001,-6.7357666666666205
11951,Willie Snead,WR,82.34875,52.36,109,-142.93308333333337,-146.82,-29.988749999999996,-3.8869166666666217
13793,Marquez Valdes-Scantling,WR,81.244,52.04,110,-144.03783333333337,-147.14,-29.204,-3.1021666666666192
11957,Dontrelle Inman,WR,80.48866666666667,50.86,111,-144.7931666666667,-148.32,-29.628666666666675,-3.526833333333286
14107,J.J. Arcega-Whiteside,WR,75.6125,49.879999999999995,112,-149.66933333333338,-149.29999999999998,-25.7325,0.369333333333401
14107,JJ Arcega-Whiteside,WR,75.6125,49.199999999999996,113,-149.66933333333338,-149.98,-26.4125,-0.3106666666666058
14305,Olabisi Johnson,WR,70.625,48.120000000000005,114,-154.65683333333337,-151.06,-22.504999999999995,3.5968333333333646
13488,Zach Pascal,WR,70.56049999999999,47.36,115,-154.72133333333338,-151.82,-23.20049999999999,2.9013333333333833
13412,Keelan Cole,WR,69.08725000000001,46.4,116,-156.19458333333336,-152.78,-22.687250000000013,3.414583333333354
14847,Devin Duvernay,WR,68.88875,45.42,117,-156.39308333333338,-153.76,-23.46875,2.6330833333333885
13637,Equanimeous St. Brown,WR,68.59100000000001,44.72,118,-156.69083333333336,-154.45999999999998,-23.87100000000001,2.230833333333379
14127,Jakobi Meyers,WR,68.36449999999999,43.42,119,-156.91733333333337,-155.76,-24.94449999999999,1.1573333333333835
14121,Andy Isabella,WR,67.697,42.74,120,-157.58483333333336,-156.44,-24.957,1.1448333333333665
12188,Phillip Dorsett,WR,66.598,41.72,121,-158.68383333333338,-157.45999999999998,-24.878,1.2238333333334026
13642,Auden Tate,WR,62.627250000000004,41.38,122,-162.65458333333336,-157.79999999999998,-21.24725,4.85458333333338
12657,Tajae Sharpe,WR,62.623,40.52,123,-162.65883333333338,-158.66,-22.102999999999994,3.99883333333338
12464,Damiere Byrd,WR,61.79833333333333,40.04,124,-163.48350000000005,-159.14,-21.758333333333333,4.343500000000063
13176,Zay Jones,WR,60.652,38.9,125,-164.62983333333335,-160.28,-21.752000000000002,4.3498333333333505
12785,Demarcus Robinson,WR,60.08775,38.419999999999995,126,-165.19408333333337,-160.76,-21.667750000000005,4.434083333333376
13348,David Moore,WR,59.643,38.184,127,-165.63883333333337,-160.99599999999998,-21.459000000000003,4.642833333333385
13864,Greg Ward,WR,59.58,37.48,128,-165.70183333333335,-161.7,-22.1,4.001833333333366
14280,Scott Miller,WR,54.55,36.5,129,-170.73183333333338,-162.67999999999998,-18.049999999999997,8.051833333333406
14862,Joe Reed,WR,51.563500000000005,35.58,130,-173.71833333333336,-163.6,-15.983500000000006,10.118333333333368
12656,Rashard Higgins,WR,50.721999999999994,34.6,131,-174.55983333333336,-164.57999999999998,-16.121999999999993,9.979833333333374
NA,Greg Ward,WR,49.24751334129829,34.34,132,-176.03431999203508,-164.84,-14.907513341298284,11.194319992035076
NA,Bisi Johnson,WR,49.24751334129829,33.327999999999996,133,-176.03431999203508,-165.85199999999998,-15.919513341298291,10.182319992035104
NA,D.K. Metcalf,WR,49.24751334129829,32.32,134,-176.03431999203508,-166.85999999999999,-16.927513341298287,9.174319992035095
NA,Mike Williams,WR,49.24751334129829,31.32,135,-176.03431999203508,-167.85999999999999,-17.927513341298287,8.174319992035095
NA,Steven Sims,WR,49.24751334129829,30.02,136,-176.03431999203508,-169.16,-19.227513341298287,6.874319992035083
NA,Antonio Gandy-Golden,WR,49.24751334129829,29.3,137,-176.03431999203508,-169.88,-19.947513341298286,6.154319992035084
NA,Gunner Olszewski,WR,49.24751334129829,28.42,138,-176.03431999203508,-170.76,-20.827513341298285,5.274319992035089
NA,K.J. Hill,WR,49.24751334129829,27.7,139,-176.03431999203508,-171.48,-21.547513341298288,4.55431999203509
NA,Donovan Peoples-Jones,WR,49.24751334129829,26.32,140,-176.03431999203508,-172.85999999999999,-22.927513341298287,3.1743199920350946
NA,James Proche,WR,49.24751334129829,25.52,141,-176.03431999203508,-173.66,-23.727513341298287,2.3743199920350833
NA,Gabriel Davis,WR,49.24751334129829,25.1,142,-176.03431999203508,-174.07999999999998,-24.147513341298286,1.9543199920350958
NA,Quez Watkins,WR,49.24751334129829,24.259999999999998,143,-176.03431999203508,-174.92,-24.98751334129829,1.1143199920350924
NA,Dezmon Patmon,WR,49.24751334129829,23.98,144,-176.03431999203508,-175.2,-25.267513341298287,0.8343199920350912
NA,Christian Blake,WR,49.24751334129829,23.4,145,-176.03431999203508,-175.78,-25.84751334129829,0.2543199920350787
NA,Olamide Zaccheaus,WR,49.24751334129829,22.72,146,-176.03431999203508,-176.45999999999998,-26.527513341298288,-0.4256800079648997
NA,Jalen Guyton,WR,49.24751334129829,22.16,147,-176.03431999203508,-177.01999999999998,-27.087513341298287,-0.985680007964902
NA,Deonte Harris,WR,49.24751334129829,21.22,148,-176.03431999203508,-177.95999999999998,-28.027513341298288,-1.9256800079648997
NA,Isaiah Hodgins,WR,49.24751334129829,20.5,149,-176.03431999203508,-178.68,-28.747513341298287,-2.645680007964927
NA,C.J. Board,WR,49.24751334129829,19.9,150,-176.03431999203508,-179.28,-29.34751334129829,-3.2456800079649213
NA,Jason Moore,WR,49.24751334129829,19.5,151,-176.03431999203508,-179.67999999999998,-29.747513341298287,-3.6456800079648986
NA,Michael Walker,WR,49.24751334129829,18.9,152,-176.03431999203508,-180.28,-30.34751334129829,-4.245680007964921
NA,Jeff Smith,WR,49.24751334129829,18.66,153,-176.03431999203508,-180.51999999999998,-30.587513341298287,-4.485680007964902
NA,Nsimba Webster,WR,49.24751334129829,18.08,154,-176.03431999203508,-181.1,-31.16751334129829,-5.0656800079649145
NA,Quintez Cephus,WR,49.24751334129829,17.748,155,-176.03431999203508,-181.432,-31.499513341298286,-5.397680007964908
NA,Diontae Spencer,WR,49.24751334129829,17.38,156,-176.03431999203508,-181.79999999999998,-31.867513341298288,-5.765680007964903
NA,Freddie Swain,WR,49.24751334129829,16.96,157,-176.03431999203508,-182.22,-32.287513341298286,-6.185680007964919
NA,Rico Gafford,WR,49.24751334129829,16.4,158,-176.03431999203508,-182.78,-32.84751334129829,-6.745680007964921
NA,John Hightower,WR,49.24751334129829,15.7,159,-176.03431999203508,-183.48,-33.547513341298284,-7.44568000796491
NA,Ventell Bryant,WR,49.24751334129829,15.18,160,-176.03431999203508,-183.99999999999997,-34.06751334129829,-7.965680007964892
NA,Isaiah Wright,WR,49.24751334129829,14.459999999999999,161,-176.03431999203508,-184.72,-34.787513341298286,-8.685680007964919
NA,Collin Johnson,WR,49.24751334129829,13.82,162,-176.03431999203508,-185.35999999999999,-35.42751334129829,-9.325680007964905
NA,Jakobi Meyers,WR,49.24751334129829,13.48,163,-176.03431999203508,-185.7,-35.76751334129828,-9.665680007964909
NA,Scotty Miller,WR,49.24751334129829,13.24,164,-176.03431999203508,-185.94,-36.007513341298285,-9.905680007964918
NA,Darius Slayton,WR,49.24751334129829,12.879999999999999,165,-176.03431999203508,-186.29999999999998,-36.36751334129829,-10.265680007964903
NA,Darrius Shepherd,WR,49.24751334129829,12.2,166,-176.03431999203508,-186.98,-37.047513341298284,-10.94568000796491
NA,Byron Pringle,WR,49.24751334129829,11.68,167,-176.03431999203508,-187.5,-37.56751334129829,-11.46568000796492
NA,Braxton Berrios,WR,49.24751334129829,10.98,168,-176.03431999203508,-188.2,-38.26751334129828,-12.165680007964909
NA,Cody Hollister,WR,49.24751334129829,10.62,169,-176.03431999203508,-188.56,-38.62751334129829,-12.525680007964922
NA,Alexander Hollins,WR,49.24751334129829,10.32,170,-176.03431999203508,-188.85999999999999,-38.92751334129829,-12.825680007964905
NA,John Ursua,WR,49.24751334129829,10.12,171,-176.03431999203508,-189.06,-39.12751334129829,-13.025680007964922
NA,Tevin Jones,WR,49.24751334129829,9.58,172,-176.03431999203508,-189.6,-39.66751334129829,-13.565680007964914
NA,Ashton Dulin,WR,49.24751334129829,9.06,173,-176.03431999203508,-190.11999999999998,-40.187513341298285,-14.085680007964896
NA,Steven Mitchell Jr.,WR,49.24751334129829,8.42,174,-176.03431999203508,-190.76,-40.827513341298285,-14.725680007964911
NA,Robert Davis,WR,49.24751334129829,8.02,175,-176.03431999203508,-191.16,-41.22751334129829,-15.125680007964917
NA,Travis Fulgham,WR,49.24751334129829,7.62,176,-176.03431999203508,-191.56,-41.62751334129829,-15.525680007964922
NA,Stanley Morgan Jr.,WR,49.24751334129829,7.44,177,-176.03431999203508,-191.73999999999998,-41.80751334129829,-15.7056800079649
NA,Lil'Jordan Humphrey,WR,49.24751334129829,7.2,178,-176.03431999203508,-191.98,-42.047513341298284,-15.94568000796491
NA,Ishmael Hyman,WR,49.24751334129829,6.66,179,-176.03431999203508,-192.51999999999998,-42.58751334129829,-16.485680007964902
NA,Greg Dortch,WR,49.24751334129829,6.48,180,-176.03431999203508,-192.7,-42.76751334129828,-16.66568000796491
NA,Diontae Johnson,WR,49.24751334129829,5.96,181,-176.03431999203508,-193.21999999999997,-43.287513341298286,-17.18568000796489
NA,Preston Williams,WR,49.24751334129829,5.2,182,-176.03431999203508,-193.98,-44.047513341298284,-17.94568000796491
NA,Hunter Renfrow,WR,49.24751334129829,4.78,183,-176.03431999203508,-194.39999999999998,-44.467513341298286,-18.365680007964897
NA,Allen Lazard,WR,49.24751334129829,4.46,184,-176.03431999203508,-194.72,-44.787513341298286,-18.68568000796492
NA,Russell Gage,WR,49.24751334129829,4.220000000000001,185,-176.03431999203508,-194.95999999999998,-45.02751334129829,-18.9256800079649
NA,Miles Boykin,WR,49.24751334129829,4.14,186,-176.03431999203508,-195.04,-45.10751334129829,-19.005680007964912
NA,Auden Tate,WR,49.24751334129829,3.96,187,-176.03431999203508,-195.22,-45.287513341298286,-19.18568000796492
NA,Zach Pascal,WR,49.24751334129829,3.86,188,-176.03431999203508,-195.32,-45.38751334129829,-19.285680007964913
11225,Cordarrelle Patterson,WR,49.239333333333335,3.62,189,-176.04250000000002,-195.56,-45.61933333333334,-19.517499999999984
10983,Chris Hogan,WR,48.15033333333333,3.44,190,-177.13150000000005,-195.73999999999998,-44.71033333333333,-18.608499999999935
13162,Isaiah Ford,WR,47.7945,3.2800000000000002,191,-177.48733333333337,-195.9,-44.5145,-18.412666666666638
13377,Tim Patrick,WR,46.28666666666666,2.9,192,-178.9951666666667,-196.28,-43.38666666666666,-17.284833333333296
13316,Trent Taylor,WR,44.400000000000006,2.7800000000000002,193,-180.88183333333336,-196.39999999999998,-41.620000000000005,-15.518166666666616
8673,Ted Ginn,WR,43.28066666666667,2.56,194,-182.0011666666667,-196.62,-40.720666666666666,-14.6188333333333
8673,Ted Ginn Jr.,WR,43.28066666666667,2.5,195,-182.0011666666667,-196.67999999999998,-40.78066666666667,-14.678833333333273
13066,Kalif Raymond,WR,40.80666666666667,2.32,196,-184.4751666666667,-196.85999999999999,-38.48666666666667,-12.38483333333329
14103,Riley Ridley,WR,37.55333333333333,2.2,197,-187.72850000000005,-196.98,-35.353333333333325,-9.251499999999936
13313,Isaiah McKenzie,WR,34.9665,2.08,198,-190.31533333333337,-197.1,-32.886500000000005,-6.784666666666624
13505,Marvin Hall,WR,34.855,1.76,199,-190.42683333333338,-197.42,-33.095,-6.99316666666661
13724,Richie James,WR,33.189,1.12,200,-192.09283333333337,-198.06,-32.069,-5.967166666666628
13644,Javon Wims,WR,32.15833333333333,0.8400000000000001,201,-193.12350000000004,-198.34,-31.31833333333333,-5.216499999999968
13649,DaeSean Hamilton,WR,27.555,1.9666666666666668,202,-197.72683333333336,-201.4333333333333,-25.58833333333333,-3.7064999999999486
13289,Mack Hollins,WR,27.134000000000004,1.9,203,-198.14783333333335,-201.5,-25.234000000000005,-3.3521666666666476
13999,Chad Beebe,WR,26.222499999999997,1.4666666666666666,204,-199.05933333333337,-201.9333333333333,-24.75583333333333,-2.8739999999999384
12660,Pharoh Cooper,WR,23.654333333333334,1.481020167615199e-16,205,-201.62750000000003,-203.39999999999998,-23.654333333333334,-1.7724999999999511
13963,Khadarel Hodge,WR,23.439999999999998,1.75,206,-201.84183333333337,-198.64999999999998,-21.689999999999998,3.191833333333392
14124,KeeSean Johnson,WR,21.99833333333333,1.6500000000000001,207,-203.28350000000003,-198.75,-20.348333333333333,4.533500000000032
13662,Keke Coutee,WR,21.0975,0.7000000000000001,208,-204.18433333333337,-199.7,-20.3975,4.484333333333382
13638,Braxton Berrios,WR,21.060000000000002,0.3999999999999999,209,-204.22183333333336,-200,-20.660000000000004,4.221833333333365
13776,Justin Watson,WR,20.21233333333333,1.7,210,-205.06950000000003,-210.4,-18.51233333333333,-5.330499999999972
12646,Corey Coleman,WR,19.17,1.6,211,-206.11183333333338,-210.5,-17.57,-4.388166666666621
14864,Tyler Johnson,WR,18.765333333333334,1.4,212,-206.51650000000004,-210.7,-17.365333333333336,-4.1834999999999525
12471,Seth Roberts,WR,18.714666666666666,1.3,213,-206.5671666666667,-210.79999999999998,-17.414666666666665,-4.232833333333275
13634,Dante Pettis,WR,18.6825,1.1,214,-206.59933333333336,-211,-17.5825,-4.400666666666638
12913,Alex Erickson,WR,18.311999999999998,-0.5,215,-206.96983333333338,-212.6,-18.811999999999998,-5.630166666666611
12394,DeAndre Carter,WR,18.04,-0.8999999999999999,216,-207.24183333333337,-213,-18.939999999999998,-5.758166666666625
12824,Cody Core,WR,17.505333333333333,-1.4,217,-207.77650000000003,-213.5,-18.90533333333333,-5.723499999999973
11244,Travis Kelce,TE,259.97799999999995,252.20000000000002,1,110.87849999999995,112.96000000000001,-7.777999999999935,2.0815000000000623
